id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_ascii
597354831183592881,"spacious studio room, very close to bts n11,bkk",35456775,natcha,Chatu Chak,13.83063,100.56919,Private room,928,30,0,,,1,260,0,True
585385269485969721,"charming accommodation rooftop pool, kitchen, wifi",19266319,alex,Khlong Toei,13.71197,100.59319,Entire home/apt,1290,28,9,2022-11-26,0.96,36,323,9,True
597370835926152708,cozy 1bed 5min walk to thonglor,107329198,aor,Khlong Toei,13.7251474,100.5747957,Entire home/apt,1521,14,0,,,2,342,0,True
586788353115857536,luxury 1 bedroom in private apartment building,324142230,silver thonglor,Vadhana,13.74012,100.58365,Private room,1750,30,1,2022-04-02,0.11,5,352,1,True
597377014952047131,the niche citi condo,452631357,supatsara,Bang Kapi,13.76813,100.63181,Private room,1421,1,0,,,1,0,0,True
597426361415531843,luxuryroom❤cloudpool❤mrt samyan❤panoramic view/434,111844630,b,Parthum Wan,13.73266,100.53005,Entire home/apt,2895,7,13,2022-11-19,1.57,16,113,13,False
587294138662896150,private room @gstylecondo,450558146,naipaporn,Huai Khwang,13.776625,100.58197,Private room,450,2,10,2022-11-28,1.22,1,329,10,True
597430700332581904,four seasons private residences with river view,394945171,lulu,Sathon,13.7134,100.51104,Entire home/apt,200000,1,0,,,2,361,0,True
597463929741705763,"【new! 2-bedrooms】 5min bts asok, skypool, netflix",30386490,n'dee,Khlong Toei,13.73792,100.55768,Entire home/apt,5429,1,44,2022-12-22,5.12,23,70,44,False
587362667680680538,"sasi 202 : deluxe room , mrt huai-khwang , wifi",240603715,sasikarn,Huai Khwang,13.76807,100.58033,Private room,1350,1,0,,,31,334,0,True
597714493145773607,k16】曼谷沙吞金融中心像素大厦景观&全新复式挑高公寓&屋顶无边泳池&空中健身房&5分钟到bts轻轨,276200334,cherry,Sathon,13.716888,100.533524,Entire home/apt,1350,30,0,,,14,249,0,False
587370237147842331,1br 48 sqm. ( 3a),23290999,chanya,Vadhana,13.7333,100.57032,Entire home/apt,1211,1,12,2022-12-18,1.38,7,343,12,True
598017373985715408,cozy room with double bed@the little pig sukhumvit,337002776,zuzu,Khlong Toei,13.71718,100.58783,Private room,1306,1,3,2022-12-10,0.47,30,360,3,True
587492945934576551,spacious 2 bed 1 office with pool and sauna,450595589,karan,Parthum Wan,13.73881,100.54737,Entire home/apt,3400,1,0,,,1,362,0,True
598020459070328647,free wifi room for three@ the little pig sukhumvit,337002776,zuzu,Khlong Toei,13.71565,100.58958,Private room,1708,1,0,,,30,362,0,True
598108313678138376,affordable single room @ the little pig sukhumvit,337002776,zuzu,Khlong Toei,13.71516,100.58896,Private room,923,1,3,2022-08-23,0.54,30,362,3,True
598273202872308427,"s3 (b)- cozy room 4 guests, heart of bangkok, bts!",123828822,sara,Sathon,13.72014,100.52957,Entire home/apt,1914,4,19,2022-12-04,2.15,22,132,19,True
598324399630737266,a2/温馨公寓/大床房/ 城市景观/silom/ 曼谷市中心/ 泳池免费/免费健身房/,235135484,shin,Sathon,13.70979,100.51881,Entire home/apt,971,1,19,2022-12-11,2.5,21,51,19,False
598324508591114740,6f/silom/ 曼谷市中心超值公寓/大床房/可做饭/ bts/ 泳池免费,235135484,shin,Sathon,13.71014,100.52173,Entire home/apt,1057,1,26,2022-12-13,3.45,21,115,26,False
598344499892669131,very big 3 bed rooms city center near bts,46224081,orranart,Bang Rak,13.7236,100.5311,Entire home/apt,4000,1,7,2022-12-11,0.82,10,349,7,True
598880120359996817,1min walk to mrt! (3rd fl.) big room(upto 4ppl),31443036,han,Bang Sue,13.81861,100.53199,Private room,990,1,7,2022-12-26,1.27,4,64,7,True
598880238915450520,bbq house,31051957,varayupas,Lat Phrao,13.83117,100.61385,Private room,5035,3,0,,,1,117,0,True
598881466713975989,lumpini park one bedroom condo at phetkasem 98,4759084,ton,Bang Khae,13.709638,100.382973,Entire home/apt,600,60,0,,,2,315,0,True
598943268637863433,1br twin suit 2ppl/surasak bts sathorn/pool /wifi,52161947,noons,Sathon,13.71067,100.52032,Entire home/apt,1531,1,6,2022-09-06,0.8,99,359,6,True
598990942810488365,super luxury villa-like condo 10mins walk ekkamai,234983307,luke,Vadhana,13.72989,100.5835,Entire home/apt,2758,14,8,2022-11-27,1.02,9,117,8,True
599045963508830876,perfect location# pool(50f)#gym@sukhumvit 24(601),178564839,weeraya,Khlong Toei,13.72352,100.56616,Entire home/apt,2183,2,20,2022-11-30,2.47,35,85,20,False
603862937042595280,"studio room, near bts surasak, sathon rd. bangkok.",238944392,huahua,Sathon,13.71218,100.52054,Entire home/apt,943,1,5,2022-12-10,0.68,3,342,5,True
603877601388493384,"2房2厅near bts surasak, sathon rd,bangkok.",238944392,huahua,Sathon,13.71212,100.51925,Entire home/apt,1700,1,4,2022-11-01,0.67,3,360,4,False
604023551489687017,❤️sasi 204 : best deal! mrt huai-khwang free wifi❤️,240603715,sasikarn,Huai Khwang,13.7698,100.58188,Private room,1290,1,1,2022-06-29,0.16,31,361,1,False
604043401963890933,"boutique ratchada17 ,55/69",26857012,khomson,Din Daeng,13.784681,100.568459,Private room,1300,1,0,,,1,365,0,True
604543156463445245,mk house,451952745,min,Khlong Toei,13.715897,100.57486,Private room,1458,1,27,2022-12-07,3.31,2,117,27,True
588025998087852147,chubby 9,450719336,proamphong,Bang Phlat,13.78718,100.49832,Private room,690,1,0,,,1,365,0,True
604679306063671774,furnished noble refine condo  in downtown bangkok,126878071,mook,Khlong Toei,13.72859,100.56984,Entire home/apt,2299,365,0,,,2,73,0,True
604780124757665067,new spacious 2br 3ppl with pool&gym silom &sathorn,52161947,noons,Bang Rak,13.7319,100.52425,Entire home/apt,1832,1,14,2022-09-14,1.71,99,0,14,True
604789515863254057,1bedroom/skypool/cityview/luxtury life rama9 condo,270215556,ideomobi,Din Daeng,13.7556,100.56435,Entire home/apt,1860,80,20,2022-12-24,2.34,28,268,20,True
604823265312303674,1br twin suit 2ppl/surasak bts sathorn/pool /wifi,201677068,curry,Sathon,13.70896,100.52002,Entire home/apt,1320,1,5,2022-12-07,0.62,228,359,5,True
604852311754962434,private apartment at movenpick (up ekkamai condo),4836941,gronggaew,Vadhana,13.73988,100.58963,Private room,2768,5,11,2022-12-23,1.4,4,115,11,True
604949517375796756,in proximity to chatuchak market &10mins to bts/st,454268558,bogdan,Phaya Thai,13.787824,100.553635,Entire home/apt,800,19,1,2022-11-03,0.54,1,352,1,True
605457496435703177,breezy condo next to st food&night life: xiv,49539775,max,Vadhana,13.7466,100.55704,Entire home/apt,1500,30,19,2022-09-14,2.26,36,0,19,True
605518445508063865,from mtr 50m  xtcondo. luxury apartments,138349971,星仪iris,Huai Khwang,13.780259,100.574295,Entire home/apt,800,30,1,2022-12-07,1.0,3,11,1,True
605641530537469094,3 曼谷市区sathorn高端湄南河景公寓,205008955,moon,Bang Kho laen,13.70044,100.51745,Entire home/apt,788,28,4,2022-09-25,0.66,20,252,4,False
588345441968063861,2mins walk mrt thaphra.blue line-skypool.panoramic,13214862,athiradee,Bangkok Yai,13.73202,100.47158,Entire home/apt,1017,8,12,2022-12-07,1.31,1,324,12,True
588623754606057561,185 surawong city center great for monthly stay,309401240,atchara,Bang Rak,13.72678,100.51993,Private room,975,1,2,2022-11-23,0.35,12,174,2,True
588676474366038239,303. family bedroom in bangkok nearby bts ekamai,449012324,jeff,Vadhana,13.72972,100.58866,Private room,1650,1,9,2022-12-21,1.19,12,352,9,True
588693186965735761,natural lifestyle bedroom nearby shopping& bts,449012324,jeff,Vadhana,13.7281,100.59005,Private room,950,2,8,2022-12-05,0.91,12,361,8,True
588737917617292695,kokaew,18492939,kaew,Phra Khanong,13.696,100.594,Private room,542,1,1,2022-12-11,1.0,3,365,1,True
606146511875034175,yoom up - 1,27396609,yoom,Phra Nakhon,13.76352,100.50177,Private room,1800,2,1,2022-08-12,0.22,4,308,1,True
606874318315375129,市中心wish signature 公寓,448985622,patcharee,Ratchathewi,13.75122,100.5334,Entire home/apt,1100,30,6,2022-11-03,0.87,2,318,6,False
606924011666502017,promphong 35sqm studio near bts emquartier,10190050,m,Khlong Toei,13.72333,100.56872,Entire home/apt,1357,5,6,2022-11-14,0.9,1,144,6,True
607446101591712931,lovely 2-bedroom condo in the city center,28722261,christy,Vadhana,13.74402,100.55547,Entire home/apt,2374,10,6,2022-11-27,0.96,4,138,6,True
607488167834660142,คอนโดแบงค์คอก เฟลิซ สุขุมวิท 69-1,454767142,propertyd,Vadhana,13.717381,100.599953,Entire home/apt,1000,1,0,,,1,365,0,False
607564823592020464,#2❤homey cozy❤5min walk to mrt❤ wi-fi ❤washchine,306704320,kangaroo,Huai Khwang,13.78938,100.57598,Entire home/apt,1078,3,4,2022-12-03,0.47,16,358,4,False
599063426522556300,perfect location# pool(50f)#gym@sukhumvit 24(602),178564839,weeraya,Khlong Toei,13.72364,100.56394,Entire home/apt,2210,2,17,2022-12-16,2.37,35,83,17,False
599071284560772621,perfect location# pool(50f)#gym@sukhumvit 24(1049),178564839,weeraya,Khlong Toei,13.72386,100.56601,Entire home/apt,2197,2,20,2022-12-18,2.45,35,86,20,False
599083477260601530,2br! perfect location# pool(50f)#gym@sukhumvit 24,178564839,weeraya,Khlong Toei,13.72379,100.5656,Entire home/apt,4973,2,26,2022-12-10,3.1,35,71,26,False
599109616072964220,perfect location# pool(50f)#gym@sukhumvit 24(556),312545246,mike,Khlong Toei,13.72402,100.56652,Entire home/apt,2090,2,24,2022-12-26,2.76,49,65,24,True
599127544564690519,perfect location# pool(50f)#gym@sukhumvit 24(557),312545246,mike,Khlong Toei,13.72522,100.56598,Entire home/apt,2090,2,30,2022-12-18,3.78,49,66,30,True
599179837256951613,"downtown living in asok-ratchada, a space condo",65577904,athipon,Ratchathewi,13.76064,100.54533,Private room,650,1,0,,,1,361,0,True
588757830317612655,คอนโด ใจกลางเมือง มีร้านอาหาร ห้างใกล้,110071216,suthida,Yan na wa,13.69029,100.53276,Entire home/apt,1950,1,0,,,1,365,0,False
588841213406270793,301. designer bedroom in heart on bangkok ekamai,449012324,jeff,Vadhana,13.72812,100.59062,Private room,900,2,6,2022-12-17,0.89,12,330,6,True
588847372087751021,lovely 1-bedroom in wang tong lang (town in town),448326979,saowapha,Wang Thong Lang,13.77703,100.60963,Entire home/apt,650,1,0,,,1,326,0,True
588936209707990196,"1br in heart of bkk, 5minbts,5min airportlink.",120880881,paniss and penny,Ratchathewi,13.75076,100.53948,Entire home/apt,1760,2,23,2022-12-20,2.49,10,157,23,True
589450588719669838,lovely 130 sqm. condo 10 min from bangkok hospital,451025214,sunisa,Huai Khwang,13.74846,100.58697,Entire home/apt,1700,1,0,,,1,328,0,True
589454608726567071,c3 曼谷市中心一卧室公寓/免费泳池/terminal21 / bts asok/mrt,235135484,shin,Khlong Toei,13.73512,100.557,Entire home/apt,1586,1,25,2022-11-30,3.73,21,111,25,False
589477536315960211,super cosy ※ 5min asok ※ netflix ※ skypool ※ wifi,30386490,n'dee,Khlong Toei,13.73708,100.55902,Entire home/apt,2309,1,38,2022-12-23,4.33,23,50,38,False
615090840390725843,onnut high floor best view 2 bedroom 2 bathrooms,66923696,panda,Khlong Toei,13.70655,100.60022,Entire home/apt,3500,1,0,,,48,0,0,True
615248043034822980,pool access apartment soi thonglor,285207288,tawee,Vadhana,13.74001,100.58671,Private room,2350,30,0,,,1,364,0,True
607651188039416107,"sky modern duplex, 3mins walk to bts, sukhumwit rd",71055788,motto,Phra Khanong,13.69088,100.61009,Entire home/apt,1350,7,4,2022-12-11,0.66,1,317,4,True
615450924807581054,charming 2br/2bath  near terminal 21 asok pool gym,89820474,ken-bambu,Khlong Toei,13.73507,100.55724,Entire home/apt,3500,2,19,2022-12-18,2.37,48,112,19,True
607733835652255906,★hyde sukhumvit 11★comfy 1br★bts nana,62257044,ludoping,Vadhana,13.74328,100.55562,Entire home/apt,1760,5,4,2022-09-04,0.55,56,150,4,False
615535027742124655,คอนโด ใกล้รถไฟฟ้า สีลม-สาทร ใกล้ห้าง icon siam,456579033,tanakorn,Thon buri,13.71717,100.47997,Private room,750,7,4,2022-12-03,1.28,1,276,4,False
607746627519020796,condo for rent @ huaykwang ratchada,244268136,arunrat,Huai Khwang,13.77183,100.58088,Private room,700,1,0,,,2,302,0,True
599590530814244852,"month/year rent condo: wifi, pool fitness, parking",30639758,saralee,Yan na wa,13.718315,100.550476,Entire home/apt,990,30,2,2022-06-27,0.28,2,179,2,True
599725810585730509,studio executive with kitchen and free wifi,452189146,waranad from somerset rama nine bkk,Din Daeng,13.76023,100.56566,Private room,4120,1,0,,,5,87,0,True
615705295809778876,"episode 11 hostel, 1 person in female dormitory",455923954,rachan,Khlong Toei,13.7401,100.55512,Shared room,600,1,1,2022-05-22,0.14,8,0,1,True
599837150891550894,cozy riverside view condo in the heart bangkok,3468091,pakorn,Phra Nakhon,13.766374,100.497124,Private room,936,28,1,2022-11-30,1.0,1,321,1,True
599869075161522940,"bigbalcony&garden view studio-sathon, lumpini mrt",15214203,bee,Sathon,13.71915,100.54775,Entire home/apt,1730,1,0,,,29,186,0,True
615710033434202149,"episode 11 hostel, family room with 4 beds",455923954,rachan,Vadhana,13.74168,100.55659,Private room,2400,1,0,,,8,0,0,True
615716068970653601,"episode 11 hostel, family room with 6 beds",455923954,rachan,Vadhana,13.73969,100.55698,Private room,3600,1,0,,,8,0,0,True
599897759477031239,sukhumvitnearbts@checkin24h+bigpool-gym_fastwifi,251620538,max,Khlong Toei,13.71856,100.57515,Entire home/apt,1330,3,13,2022-12-24,1.7,8,345,13,True
615718698161007972,"episode 11 hostel, family room with 8 beds",455923954,rachan,Vadhana,13.74115,100.55493,Private room,4800,1,0,,,8,0,0,True
615744556512679851,【k1】曼谷金融cbd sathon 高端全新精装公寓 完备健身房&顶层无边泳池 像素大厦景观,262124311,jessica-sathon,Sathon,13.71573,100.53282,Entire home/apt,1000,30,3,2022-10-16,0.43,14,253,3,False
616082221872157774,solnery~living space for group near bkk airport,14930889,tei,Lat Krabang,13.72039,100.73526,Entire home/apt,2312,1,6,2022-10-29,0.8,2,347,6,True
616263912662198530,luxury condo close to national stadium and abac,257767442,ทวีสิงห์,Bang Kapi,13.75417,100.6255,Private room,650,6,1,2022-11-02,0.53,10,323,1,True
616277585978799838,life @ thapra close to street food area.,257767442,ทวีสิงห์,Thon buri,13.71702,100.47722,Private room,650,20,1,2022-11-04,0.55,10,311,1,True
616334020796794685,"huge 1-bedroom, central sukhumvit 39, great pool",21430359,nicholas,Vadhana,13.744998,100.572929,Entire home/apt,2000,80,0,,,3,0,0,True
616470083732125587,the anonymous bangkok apartment,420188,baker,Vadhana,13.74683,100.55556,Entire home/apt,2466,2,35,2022-12-26,4.41,9,28,35,True
616612858844051314,via49,43169519,grace,Vadhana,13.72943,100.57705,Private room,2000,1,0,,,1,152,0,True
616855267089016349,bliz 8 cv,268084284,jojoe,Bang Kapi,13.772449302500709,100.63457753509284,Entire home/apt,500,30,0,,,2,362,0,True
617228405825373166,monthly discount 1-bedroom @richpark 28.4 sq.m,170514562,nott,Suanluang,13.737403869628906,100.64258575439452,Entire home/apt,600,28,1,2022-08-31,0.25,3,162,1,True
600302669719622886,2-bedroom wifi with pool near bts skytrain onnut,75047359,patanapas,Phra Khanong,13.70215,100.60077,Private room,1500,14,5,2022-11-26,0.76,3,337,5,True
600304858268570649,cozy room wifi with pool near bts skytrain onnut,75047359,patanapas,Phra Khanong,13.70196,100.59914,Private room,1200,7,7,2022-08-28,0.86,3,180,7,True
600426395144446188,2br！new! near the grand palace/asok station/4ppl,201677068,curry,Khlong Toei,13.7363,100.55902,Entire home/apt,4700,1,18,2022-12-25,2.12,228,347,18,False
601028891968219057,1 bedroom condo. 5 min walk to brt (bus to train),24208203,jib,Yan na wa,13.70251,100.54054,Entire home/apt,950,3,4,2022-11-09,0.59,2,29,4,True
625154590082857362,thezai apartment,154377186,packky,Nong Khaem,13.70994,100.33335,Private room,750,1,0,,,2,365,0,True
607768359675213759,pratunamhotels,436414788,rungrada,Ratchathewi,13.74983,100.54272,Private room,1543,1,1,2022-10-31,0.51,3,81,1,True
607768730980011277,1 bedroom next to icon siam & sky train,1472591,sukij m.,Khlong San,13.7311,100.50798,Entire home/apt,760,8,11,2022-12-08,1.45,2,252,11,True
607789942768692943,曼谷中心/城市森林/电梯直接入户两卧豪华公寓/,18699637,wilson,Vadhana,13.73777,100.56691,Entire home/apt,3100,28,0,,,29,149,0,False
608356358644561446,"shan : private plunge pool villa 4 br , free wifi",240603715,sasikarn,Suanluang,13.70851,100.61327,Private room,17286,1,0,,,31,348,0,True
608519400465826585,tamni | no.213 | 1min walk to subway,14335043,tan,Parthum Wan,13.73839282989502,100.51787567138672,Private room,2495,1,8,2022-10-30,1.08,14,103,8,True
608865061476994890,2br@asok&sukhumvit#near terminal 21&nana(10),4385665,yefeng,Khlong Toei,13.73561,100.55932,Entire home/apt,4197,1,29,2022-11-22,3.48,24,70,29,True
608915675028622799,"oka haus, 1 bedroom with superb facilities",26511311,titiporn,Khlong Toei,13.715911,100.574898,Entire home/apt,1200,180,1,2022-11-15,0.68,2,316,1,True
609035525042684567,h20​stay(room6)​,390879039,ignite,Vadhana,13.7358,100.56414,Private room,750,1,9,2022-11-18,1.13,2,271,9,False
609190368899652123,"new: 5 min bts asok - duplex, comfy, trendy 4",441917899,pimboon,Khlong Toei,13.73401,100.56321,Entire home/apt,1000,2,23,2022-12-11,3.33,7,302,23,True
609300676810062241,lovely 1-bedroom apartment with private pool.,126274687,jimmy,Vadhana,13.72758,100.59309,Entire home/apt,1200,365,2,2022-11-02,0.32,1,365,2,True
609610737392957447,1-bed condo with pool and gym near bts,42870690,jhang,Chatu Chak,13.83909,100.5821,Private room,1200,7,6,2022-12-08,0.74,1,301,6,True
617592580175349588,lovely 2-bedroom condo with pool : next to bts,45448159,dusadi,Phra Khanong,13.70452,100.60317,Private room,1350,7,5,2022-12-12,0.86,2,305,5,True
617665985470298448,siam champs elyseesi (deluxe king - room only),133704253,siam champs elyseesi unique hotel,Phra Nakhon,13.755658,100.503166,Private room,4153,1,3,2022-10-30,0.53,8,351,3,True
617685420407067553,siam champs elyseesi (granddeluxe king - roomonly),133704253,siam champs elyseesi unique hotel,Phra Nakhon,13.75488,100.50433,Private room,4476,1,0,,,8,349,0,True
625229663233353868,"3 bedrooms, 1 living high privacy condo + big pool",131374372,shibata,Huai Khwang,13.76102,100.56888,Entire home/apt,2375,2,23,2022-12-25,3.61,3,294,23,True
617690758165527878,siam champs elyseesi (deluxe triple - room only),133704253,siam champs elyseesi unique hotel,Phra Nakhon,13.75592,100.50429,Private room,4923,1,0,,,8,307,0,True
617736003674482763,siam champs elyseesi (superior twin - room only),133704253,siam champs elyseesi unique hotel,Phra Nakhon,13.7554,100.50199,Private room,3765,1,0,,,8,317,0,True
617737214326963533,canapaya condo rama3 45sq.m 1living 1bedroom,378656560,siwasek,Bang Kho laen,13.68893,100.51386,Private room,3500,1,0,,,1,365,0,True
625233657696427241,tassana place,458754914,solomon,Wang Thong Lang,13.75967,100.60034,Entire home/apt,2650,1,0,,,1,365,0,True
617740010777861521,siam champs elyseesi (deluxe twin - room only),133704253,siam champs elyseesi unique hotel,Phra Nakhon,13.75632,100.50403,Private room,4338,1,0,,,8,338,0,True
625301534077311699,bangkok circle 2 living prototype,320286678,fang baba,Ratchathewi,13.750753,100.556297,Private room,1343,10,0,,,15,283,0,True
617742654641530352,siam champs elyseesi (granddeluxe twin - roomonly),133704253,siam champs elyseesi unique hotel,Phra Nakhon,13.75454,100.50248,Private room,4673,1,0,,,8,355,0,True
625388037372530932,circle 2 living prototype,320286678,fang baba,Ratchathewi,13.74979,100.55555,Private room,1200,7,1,2022-09-01,0.25,15,292,1,True
625388969617997275,bangkok circle 2 safe comfortable luxury center,320286678,fang baba,Ratchathewi,13.74968,100.55654,Private room,1486,5,2,2022-08-28,0.3,15,341,2,True
617749003175961950,city view 1br at terminal21 asok bts free pick up,453154547,noon,Vadhana,13.7393,100.56073,Entire home/apt,2100,2,30,2022-11-29,3.95,2,23,30,True
625564255180170483,luxury apt in ekkamai/sukhumvit/monthly discount,318632037,athena,Vadhana,13.73995,100.58899,Entire home/apt,1450,21,0,,,6,148,0,True
625573740008882279,luxury apt in ekkamai/sukhumvit/monthly discount,318632037,athena,Vadhana,13.74098,100.58887,Entire home/apt,1450,21,1,2022-11-13,0.65,6,160,1,True
617873047355471250,executive suite corner unit onebedroom,324142230,silver thonglor,Vadhana,13.74028,100.58499,Private room,1550,30,0,,,5,360,0,True
625717403462296006,minimal townhouse nearby yanhee hospital / mrt,175084619,pam,Bang Phlat,13.79251,100.50676,Entire home/apt,3500,1,0,,,7,354,0,True
617946468138187138,2br warm & cozy stay: near don mueang airport&bts,36341472,sirada,Bang Khen,13.8868,100.60186,Entire home/apt,1374,2,13,2022-12-09,1.66,1,280,13,True
625743655527634447,lovely 1 bedroom with pool near bts nana-asok,64995250,bee,Khlong Toei,13.73522,100.55626,Entire home/apt,2970,10,7,2022-09-30,1.11,9,328,7,True
625888441384177508,步行3分钟即到temina21 ，asok high quality two beds room,320286678,fang baba,Vadhana,13.73361,100.56685,Private room,1986,3,5,2022-12-19,1.69,15,303,5,False
618321098894203896,"newly renovated wfh 1br, ekkamai bts 5min,min3mths",52134819,jeremy,Vadhana,13.72079,100.5854,Entire home/apt,1350,90,1,2022-12-16,1.0,3,204,1,True
625918133011000727,lovely 1 br 35 sqm. condo with pool near bts onnut,10248244,waranya,Suanluang,13.71384,100.60596,Entire home/apt,1379,7,1,2022-06-06,0.15,1,157,1,True
625972600089069497,cozy 1bedroom with river view 30fl/39m²,458715536,nc,Sathon,13.71198,100.53538,Entire home/apt,1429,7,0,,,9,303,0,False
626671657345321361,bangkok：sukhumvit101 (punnawithi) 环境优美 舒适宜居 两室一卫,342113311,george,Phra Khanong,13.68988,100.6195,Entire home/apt,833,120,1,2022-09-03,0.26,40,238,1,False
626679780579824925,life asok–rama9 mrt:phra ram9 空中花园+双泳池+健身房及共享空间48,342113311,george,Din Daeng,13.755666,100.564217,Entire home/apt,1269,120,4,2022-12-16,0.8,40,297,4,False
626807395439337633,knights bridge collage ramkhamhaeng兰康恒出门bts 100米地铁,320286678,fang baba,Bang Kapi,13.761872,100.640053,Private room,829,3,1,2022-11-27,0.94,15,354,1,False
627216745394902584,- hyde sukhumvit 11 - high floor super view - nana,62257044,ludoping,Vadhana,13.7455,100.5578,Entire home/apt,1807,5,7,2022-10-27,1.04,56,130,7,True
627342830366592073,artist loft with stunning river view in old town,298779338,joyce,Bang Rak,13.72135,100.51616,Entire home/apt,3843,2,44,2022-12-23,8.1,8,276,44,True
627380016338784521,【k13】曼谷金融区沙吞 像素大厦景观 全新复式挑高公寓 空中泳池&花园 健身房5mins到bts,202660676,cheathy,Sathon,13.716888,100.533524,Entire home/apt,1390,30,0,,,14,238,0,False
627599544395465575,great location next to bts&mrt/ central ladpraw/jj,58667045,jaruwan,Chatu Chak,13.817451,100.565094,Private room,1257,5,3,2022-10-29,0.54,5,318,3,True
627779727548517813,【k05】曼谷沙吞区金融中心高端全新精装公寓&空中健身房&屋顶无边泳池&像素大厦景观&近bts轻轨,202660676,cheathy,Sathon,13.716888,100.533524,Entire home/apt,1000,30,1,2022-06-26,0.16,14,216,1,False
627841834992397577,u-delight huamak condominium: fully facilities.,459310184,jiraprabha,Bueng Kum,13.777939,100.664436,Private room,500,7,0,,,1,60,0,True
627843907489104203,perfect location# pool#gym#near park#mrt qsncc(106,178564839,weeraya,Khlong Toei,13.72246,100.56001,Entire home/apt,3109,2,33,2022-12-25,4.5,35,62,33,True
627905944435622637,very high floor condo amazing view/location asok,28921221,renaud,Vadhana,13.743919,100.562279,Entire home/apt,717,30,3,2022-11-02,0.48,1,266,3,True
627931021099447008,condo น่าอยู่เดินทางสะดวกสบาย ใกล้ mrt 100 เมตร,459317356,porntipa,Bangkok Yai,13.728924,100.475883,Private room,800,28,0,,,1,118,0,False
627965657011082248,fabulous ground floor studio dasiri downtown resid,201741826,your.rentals,Vadhana,13.74691,100.55899,Entire home/apt,810,1,0,,,6,89,0,True
627968529240030723,fabulous third floor apartment dasiri downtown residence,201741826,your.rentals,Vadhana,13.74691,100.55899,Entire home/apt,1156,1,0,,,6,89,0,True
627971575472501479,fabulous second floor apartment dasiri downtown residence,201741826,your.rentals,Vadhana,13.746912968277076,100.55896657731552,Entire home/apt,4680,1,0,,,6,89,0,True
627975274583935511,fabulous first floor apartment dasiri downtown residence,201741826,your.rentals,Vadhana,13.74691,100.55898,Entire home/apt,1712,1,0,,,6,89,0,True
627980743920475424,silom room wifi with pool close to bts chong nonsi,75047359,patanapas,Bang Rak,13.724899,100.529282,Entire home/apt,1400,5,19,2022-12-27,2.71,3,299,19,True
628403720190731399,nice private room in chacktuchack area,21574019,domenico,Chatu Chak,13.825517,100.574066,Private room,700,2,0,,,2,365,0,True
628417612368833529,1 bedroom condo with fully facilities,215327733,nichapha,Chom Thong,13.71436,100.46379,Entire home/apt,829,1,5,2022-11-20,0.79,1,53,5,True
628429768649695606,3 bed/2 bath stylish suite in city center,270928967,kaem,Ratchathewi,13.7528,100.5363,Entire home/apt,6924,1,22,2022-12-12,3.01,9,34,22,True
628444950434402690,9f54#pool&bts nana&mrt sukhumvit&max2ppl,312545246,mike,Vadhana,13.74703,100.55519,Entire home/apt,2946,1,8,2022-12-01,1.13,49,59,8,True
628479388047725089,rama99商圈豪华一居室/central rama9/新火车夜市jodd/中国大使馆/mrt,264864968,tricia,Din Daeng,13.76052,100.55131,Entire home/apt,1791,7,0,,,44,176,0,False
628577366339854051,"utd studio room near bts in sukhumvit, bangkok.",12884020,yair,Suanluang,13.71011,100.63531,Private room,354,28,0,,,8,354,0,True
628589661232300383,12f86#pool&bts nana&mrt sukhumvit&max2ppl,178564839,weeraya,Vadhana,13.745,100.5569,Entire home/apt,3266,1,19,2022-12-06,4.35,35,57,19,True
628596036536510811,bang son地铁精装（含水电，免费停车位，健身房，游泳池，wifi阅览室）,447626756,丝竹,Bang Sue,13.8206,100.53013,Entire home/apt,522,20,1,2022-11-01,0.52,11,324,1,False
628817628163732413,next to bts-udomsuk/near street food/rooftop pool,133704786,pek,Bang Na,13.67968,100.60983,Entire home/apt,770,6,18,2022-12-18,2.76,2,237,18,True
628895076797071170,opal house2br@ bts bang wa station(s12)(bl34)日本 中文,234600442,opal,Phasi Charoen,13.71631,100.45298,Entire home/apt,1409,1,4,2022-12-14,0.75,15,322,4,False
628953662975006313,★hyde sukhumvit 11★deluxe 2br★impeccable location★,62257044,ludoping,Vadhana,13.74268,100.55601,Entire home/apt,3893,5,9,2022-11-27,1.57,56,161,9,False
629364865771801191,"luxury townhome in down town
3 bedroom",298922001,tanakan,Wang Thong Lang,13.761919,100.61248,Entire home/apt,3900,1,0,,,1,365,0,True
629402252406918651,2 bedroom apartment unit 3b at baan pipat,2571346,apiwat,Bang Rak,13.724114,100.532249,Entire home/apt,3800,5,4,2022-11-19,0.69,4,67,4,True
629518120904188569,free airport pickup sukhumvit area bts phromphong,121945929,sofia,Vadhana,13.732850968745884,100.57398899875363,Entire home/apt,2528,9,7,2022-12-20,1.23,5,159,7,True
629548451991116227,精品阳台一房，rama9商区/交通便利/精品公寓/自助入住/无边泳池/新火车夜市/rca酒吧街,344327171,alice,Ratchathewi,13.753613,100.563751,Entire home/apt,1791,7,0,,,40,176,0,False
629561083119358713,rama9商区精品公寓一居/新火车夜市/中国大使馆/mrt/rca酒吧街,344327171,alice,Ratchathewi,13.75445,100.56418,Entire home/apt,1791,7,4,2022-12-05,0.73,40,176,4,False
